offset_x,offset_y,1996-06-23 00:00:00,1996-06-28 00:00:00,1996-07-05 00:00:00,1996-07-12 00:00:00,1996-07-19 00:00:00,1996-07-26 00:00:00,1996-08-02 00:00:00,1996-08-16 00:00:00,1997-06-02 00:00:00,1997-06-08 00:00:00,1997-06-22 00:00:00,1997-07-14 00:00:00,1997-07-25 00:00:00,1997-08-10 00:00:00,1997-08-21 00:00:00,1998-06-04 00:00:00,1998-06-13 00:00:00,1998-06-25 00:00:00,1998-07-09 00:00:00,1998-07-23 00:00:00,1998-08-07 00:00:00,1998-08-14 00:00:00,1998-08-21 00:00:00,1998-08-31 00:00:00,1999-06-02 00:00:00,1999-06-09 00:00:00,1999-06-18 00:00:00,1999-06-25 00:00:00,1999-07-09 00:00:00,1999-07-16 00:00:00,1999-07-30 00:00:00,1999-08-06 00:00:00,1999-08-13 00:00:00,1999-08-20 00:00:00,1999-08-27 00:00:00,1999-09-03 00:00:00,1999-09-08 00:00:00,2000-06-04 00:00:00,2000-06-17 00:00:00,2000-07-01 00:00:00,2000-07-15 00:00:00,2000-07-28 00:00:00,2000-08-11 00:00:00,2000-08-28 00:00:00,2001-06-09 00:00:00,2001-06-25 00:00:00,2001-07-11 00:00:00,2001-07-25 00:00:00,2001-08-09 00:00:00,2001-08-22 00:00:00,2002-06-01 00:00:00,2002-06-15 00:00:00,2002-06-25 00:00:00,2002-07-08 00:00:00,2002-07-17 00:00:00,2002-07-31 00:00:00,2002-08-13 00:00:00,2002-08-21 00:00:00,2002-08-30 00:00:00,2003-06-04 00:00:00,2003-06-11 00:00:00,2003-06-18 00:00:00,2003-06-26 00:00:00,2003-07-03 00:00:00,2003-07-16 00:00:00,2003-07-30 00:00:00,2003-08-13 00:00:00,2003-08-30 00:00:00,2004-06-03 00:00:00,2004-06-11 00:00:00,2004-06-19 00:00:00,2004-06-26 00:00:00,2004-07-10 00:00:00,2004-07-24 00:00:00,2004-08-05 00:00:00,2004-08-19 00:00:00,2004-08-29 00:00:00,2005-05-20 00:00:00,2005-05-27 00:00:00,2005-06-06 00:00:00,2005-06-16 00:00:00,2005-06-25 00:00:00,2005-07-10 00:00:00,2005-08-03 00:00:00,2005-08-16 00:00:00,2005-08-28 00:00:00,2006-05-31 00:00:00,2006-06-06 00:00:00,2006-06-14 00:00:00,2006-06-26 00:00:00,2006-07-10 00:00:00,2006-07-25 00:00:00,2006-08-09 00:00:00,2006-08-22 00:00:00,2006-08-28 00:00:00,2007-05-26 00:00:00,2007-06-03 00:00:00,2007-06-12 00:00:00,2007-06-27 00:00:00,2007-07-10 00:00:00,2007-07-24 00:00:00,2007-08-08 00:00:00,2007-08-21 00:00:00,2007-09-05 00:00:00,2008-06-01 00:00:00,2008-06-12 00:00:00,2008-06-18 00:00:00,2008-06-25 00:00:00,2008-07-02 00:00:00,2008-07-10 00:00:00,2008-07-21 00:00:00,2008-07-30 00:00:00,2008-08-10 00:00:00,2008-08-21 00:00:00,2008-08-27 00:00:00,2008-09-01 00:00:00,2009-05-14 00:00:00,2009-05-17 00:00:00,2009-05-24 00:00:00,2009-06-01 00:00:00,2009-06-09 00:00:00,2009-06-19 00:00:00,2009-06-30 00:00:00,2009-07-14 00:00:00,2009-07-28 00:00:00,2009-08-09 00:00:00,2009-08-23 00:00:00,2009-09-01 00:00:00,2010-05-09 00:00:00,2010-05-14 00:00:00,2010-05-22 00:00:00,2010-05-31 00:00:00,2010-06-22 00:00:00,2010-06-30 00:00:00,2010-07-12 00:00:00,2010-07-26 00:00:00,2010-08-09 00:00:00,2010-08-23 00:00:00,2010-09-04 00:00:00,2011-05-01 00:00:00,2011-05-06 00:00:00,2011-05-10 00:00:00,2011-05-14 00:00:00,2011-05-21 00:00:00,2011-05-28 00:00:00,2011-05-31 00:00:00,2011-06-07 00:00:00,2011-06-14 00:00:00,2011-06-23 00:00:00,2011-07-05 00:00:00,2011-07-19 00:00:00,2011-08-02 00:00:00,2011-08-16 00:00:00,2011-08-30 00:00:00,2011-09-13 00:00:00,2012-06-02 00:00:00,2012-06-05 00:00:00,2012-06-13 00:00:00,2012-06-18 00:00:00,2012-06-26 00:00:00,2012-07-03 00:00:00,2012-07-10 00:00:00,2012-07-17 00:00:00,2012-07-23 00:00:00,2012-07-31 00:00:00,2012-08-07 00:00:00,2012-08-21 00:00:00,2012-09-08 00:00:00,2013-05-11 00:00:00,2013-05-15 00:00:00,2013-06-02 00:00:00,2013-06-09 00:00:00,2013-06-16 00:00:00,2013-06-22 00:00:00,2013-07-06 00:00:00,2013-07-20 00:00:00,2013-08-03 00:00:00,2013-08-17 00:00:00,2013-09-01 00:00:00,2013-09-09 00:00:00,2014-06-08 00:00:00,2014-06-16 00:00:00,2014-06-24 00:00:00,2014-06-30 00:00:00,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-04 00:00:00,2014-08-18 00:00:00,2014-09-01 00:00:00,2015-06-15 00:00:00,2015-06-22 00:00:00,2015-06-29 00:00:00,2015-07-06 00:00:00,2015-07-13 00:00:00,2015-07-27 00:00:00,2015-08-10 00:00:00,2015-08-24 00:00:00,2015-08-31 00:00:00,2016-05-16 00:00:00,2016-05-23 00:00:00,2016-05-30 00:00:00,2016-06-06 00:00:00,2016-06-13 00:00:00,2016-06-20 00:00:00,2016-06-27 00:00:00,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-25 00:00:00,2016-08-08 00:00:00,2016-08-22 00:00:00,2016-08-31 00:00:00
50,30,-999,-999,-999,22,40,52,56,58,-999,-999,-999,-999,-999,22,50,-999,-999,-999,-999,-999,-999,27,43,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,48,57,65,-999,-999,-999,-999,57,59,-999,-999,-999,-999,-999,-999,20,32,38,-999,-999,5,34,45,55,59,63,68,-999,-999,-999,23,50,55,57,64,61,-999,-999,8,45,47,59,57,67,68,-999,-999,-999,-999,32,54,62,67,97,-999,17,35,56,61,66,72,77,71,-999,-999,-999,-999,16,48,62,72,83,83,80,85,-999,6,18,28,40,54,60,65,71,82,93,95,-999,-999,-999,13,59,65,66,66,80,84,88,-999,-999,-999,-999,-999,-999,7,18,22,34,49,59,67,76,70,-999,-999,-999,-999,-999,-999,-999,12,21,25,35,66,65,65,-999,-999,18,30,42,52,57,62,67,67,66,66,-999,-999,10,20,39,47,55,57,54,-999,-999,-999,26,47,57,61,62,62,-999,-999,-999,-999,3,28,45,50,52,63,68,72,72
50,40,-999,-999,-999,9,28,47,49,55,-999,-999,-999,-999,17,49,54,-999,-999,-999,-999,-999,-999,14,42,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,46,54,63,-999,-999,-999,-999,47,51,-999,-999,-999,-999,-999,-999,18,30,36,-999,-999,-999,10,31,42,46,52,53,-999,-999,5,22,45,47,47,48,45,-999,-999,-999,23,31,34,45,46,46,-999,-999,-999,-999,22,27,38,44,44,-999,-999,-999,31,37,42,43,42,43,-999,-999,-999,-999,4,37,40,41,46,45,44,42,-999,-999,-999,-999,9,25,35,41,46,46,47,45,-999,-999,-999,-999,2,37,39,45,49,45,47,-999,-999,-999,-999,-999,-999,-999,-999,15,31,55,64,73,75,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,20,64,56,62,-999,-999,23,35,50,56,59,66,67,68,66,66,-999,-999,16,31,45,56,63,67,67,-999,-999,2,36,55,62,66,66,65,-999,-999,-999,-999,-999,26,45,52,-999,65,70,74,80
50,50,-999,-999,-999,9,28,48,55,61,-999,-999,-999,-999,-999,8,47,-999,-999,-999,-999,-999,-999,17,38,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,45,57,64,-999,-999,-999,-999,55,53,-999,-999,-999,-999,-999,-999,15,30,37,-999,-999,-999,36,41,51,55,57,58,-999,29,35,41,48,58,59,62,62,-999,-999,-999,26,33,55,61,63,63,-999,-999,-999,-999,33,48,57,60,61,-999,-999,-999,42,50,58,64,65,63,-999,-999,-999,-999,30,36,45,58,62,61,61,61,-999,-999,-999,5,27,51,60,62,66,71,67,70,-999,-999,-999,-999,26,49,64,64,67,69,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,57,72,80,87,89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,63,68,-999,-999,19,37,48,56,68,61,63,63,63,63,-999,-999,17,35,42,53,58,64,64,-999,-999,-999,-999,24,52,56,63,63,-999,-999,-999,-999,-999,36,45,50,54,65,70,70,71
50,60,-999,-999,-999,5,27,48,50,56,-999,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,7,31,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,40,47,55,-999,-999,-999,-999,43,49,-999,-999,-999,-999,-999,-999,11,26,34,-999,-999,-999,-999,13,50,60,63,67,-999,-999,-999,2,50,59,62,66,68,-999,-999,-999,-999,34,55,65,67,68,-999,-999,-999,-999,-999,22,58,63,66,-999,-999,-999,22,54,60,63,67,67,-999,-999,-999,-999,-999,-999,41,60,69,67,66,66,-999,-999,-999,-999,22,48,60,66,73,75,76,77,-999,-999,-999,-999,-999,7,50,61,65,69,69,-999,-999,-999,-999,-999,-999,-999,-999,11,51,80,87,98,100,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,74,94,95,-999,-999,-999,37,51,57,64,69,74,75,75,75,-999,-999,-999,-999,17,53,63,69,70,-999,-999,-999,-999,-999,20,54,60,59,-999,-999,-999,-999,-999,-999,11,27,46,60,69,73,72
50,70,-999,-999,-999,11,37,49,52,55,-999,-999,-999,-999,-999,6,40,-999,-999,-999,-999,-999,-999,8,31,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,35,47,55,-999,-999,-999,-999,43,48,-999,-999,-999,-999,-999,-999,16,35,39,-999,-999,-999,-999,-999,-999,77,86,93,-999,-999,-999,-999,32,81,90,97,99,-999,-999,-999,-999,-999,89,100,106,108,-999,-999,-999,-999,-999,-999,35,74,84,-999,-999,-999,42,70,84,97,106,108,-999,-999,-999,-999,-999,84,85,89,90,92,94,95,-999,-999,-999,-999,9,53,76,87,96,103,107,109,-999,-999,-999,-999,-999,-999,35,38,50,59,112,-999,-999,-999,-999,-999,-999,-999,-999,24,54,64,67,74,74,75,-999,-999,-999,-999,-999,-999,-999,-999,10,61,62,67,70,72,-999,-999,21,45,52,57,63,67,74,74,74,74,-999,-999,-999,-999,15,47,58,62,63,-999,-999,-999,-999,-999,41,57,57,56,-999,-999,-999,-999,-999,-999,17,43,49,60,70,69,72
50,80,-999,-999,7,29,49,54,57,61,-999,-999,-999,-999,-999,11,35,-999,-999,-999,-999,-999,31,32,33,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,43,54,63,-999,-999,-999,12,53,56,-999,-999,-999,-999,-999,-999,23,40,46,-999,-999,-999,11,39,55,66,70,71,-999,-999,-999,29,68,69,69,70,71,-999,-999,-999,47,49,60,73,75,75,-999,-999,-999,-999,44,65,74,78,79,-999,-999,26,43,66,72,75,78,76,-999,-999,-999,-999,45,62,75,76,79,79,77,76,-999,-999,26,30,53,64,76,68,80,82,83,84,-999,-999,-999,-999,65,72,73,75,78,79,80,-999,-999,-999,-999,-999,-999,14,29,48,54,61,67,70,75,75,-999,-999,-999,-999,-999,-999,-999,31,59,66,67,71,73,72,-999,-999,21,42,49,51,54,58,64,64,64,64,-999,-999,9,25,35,50,57,61,64,-999,-999,-999,-999,-999,36,48,53,52,-999,-999,-999,-999,11,-999,37,45,49,62,65,63,63
50,90,-999,-999,9,37,50,55,56,56,-999,-999,-999,-999,-999,17,54,-999,-999,-999,-999,-999,31,42,47,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,33,49,58,66,-999,-999,-999,16,63,59,-999,-999,-999,-999,-999,-999,46,53,56,-999,-999,-999,-999,-999,12,49,55,58,-999,-999,-999,-999,21,51,55,60,61,-999,-999,-999,-999,-999,42,63,68,69,-999,-999,-999,-999,-999,-999,40,55,58,-999,-999,-999,49,54,61,68,63,72,-999,-999,-999,-999,-999,-999,23,55,65,66,67,70,-999,-999,-999,-999,11,34,58,66,74,80,83,80,-999,-999,-999,-999,-999,-999,45,56,65,68,70,-999,-999,-999,-999,-999,25,31,43,54,62,70,74,75,74,74,-999,-999,-999,-999,-999,54,51,64,75,76,78,79,81,80,-999,-999,-999,12,30,42,57,58,64,68,68,69,-999,-999,-999,-999,2,44,53,57,60,-999,-999,-999,-999,-999,-999,42,48,48,-999,-999,-999,-999,-999,-999,12,38,42,53,63,65,71
50,100,-999,-999,20,44,49,53,54,56,-999,-999,-999,-999,-999,40,48,-999,-999,-999,-999,-999,33,40,49,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,14,18,19,-999,-999,-999,30,46,54,60,-999,-999,-999,37,50,54,-999,-999,-999,-999,-999,6,45,50,53,-999,-999,-999,-999,-999,21,47,59,65,-999,-999,-999,-999,32,56,61,70,71,-999,-999,-999,-999,7,31,67,74,75,-999,-999,-999,-999,-999,-999,36,55,58,-999,-999,-999,48,53,63,71,78,78,-999,-999,-999,-999,-999,-999,-999,31,53,59,61,63,-999,-999,-999,9,26,40,51,67,77,80,85,85,-999,-999,-999,-999,-999,16,36,52,70,75,78,-999,-999,-999,-999,-999,11,24,34,45,51,60,63,69,70,72,-999,-999,-999,-999,-999,14,40,51,60,60,64,65,66,68,-999,-999,13,25,39,51,64,68,73,75,75,76,-999,-999,-999,-999,-999,36,62,62,76,-999,-999,-999,-999,-999,-999,26,55,55,-999,-999,-999,-999,-999,-999,1,22,34,57,69,75,77
50,110,-999,-999,17,43,49,53,55,56,-999,-999,-999,-999,-999,38,50,-999,-999,-999,-999,-999,40,44,51,54,-999,-999,-999,-999,-999,-999,-999,10,19,26,36,38,38,-999,-999,14,39,47,53,59,-999,-999,14,46,59,57,-999,-999,-999,-999,-999,25,50,55,56,-999,-999,-999,8,16,38,47,51,53,-999,-999,-999,17,46,51,54,55,59,-999,-999,6,10,22,48,57,59,60,-999,-999,-999,-999,1,26,51,59,60,6,11,17,51,52,56,59,62,60,-999,-999,-999,-999,-999,-999,19,38,56,55,58,56,-999,3,13,19,26,38,49,54,60,62,65,62,-999,1,1,13,32,43,51,59,64,65,65,-999,-999,-999,-999,-999,10,18,31,41,47,57,62,62,70,72,-999,-999,-999,-999,-999,35,47,53,62,63,67,70,71,72,-999,-999,14,28,38,44,67,67,72,73,77,85,-999,-999,-999,20,36,51,66,72,71,-999,-999,-999,-999,-999,27,51,50,52,-999,-999,-999,-999,-999,12,37,48,50,70,70,73,84
50,120,-999,18,45,53,60,63,65,67,-999,-999,-999,3,45,52,60,-999,-999,-999,-999,-999,48,53,57,60,-999,-999,-999,-999,-999,-999,15,35,45,47,49,49,48,-999,-999,8,43,53,60,63,-999,-999,43,55,64,65,-999,-999,-999,-999,20,50,60,62,67,-999,-999,2,15,25,45,51,53,55,-999,1,15,24,46,56,59,59,61,-999,1,13,24,36,50,61,64,62,-999,-999,-999,-999,2,28,51,61,61,-999,10,17,46,46,51,55,55,54,-999,-999,-999,-999,4,18,28,47,56,57,57,56,-999,-999,5,13,22,26,41,46,55,55,59,55,-999,-999,-999,-999,24,46,49,55,56,57,59,-999,-999,4,12,11,25,35,66,67,67,67,68,70,76,77,76,-999,-999,-999,50,53,56,62,75,75,76,76,76,78,-999,-999,26,38,48,55,72,67,73,74,75,77,-999,21,35,44,45,61,70,72,75,-999,-999,1,39,41,63,65,66,77,-999,-999,-999,-999,11,40,41,46,49,72,75,76,81
50,130,1,14,32,45,49,53,55,58,-999,-999,-999,14,37,48,52,-999,-999,-999,-999,29,45,52,52,52,-999,-999,-999,-999,-999,-999,30,40,48,50,50,50,50,-999,-999,26,48,55,61,63,-999,-999,38,49,56,62,-999,-999,-999,15,30,50,59,60,60,-999,5,11,17,27,40,47,58,58,-999,2,11,17,37,50,55,59,56,-999,1,13,20,30,47,60,62,62,-999,-999,-999,-999,18,37,55,61,64,2,10,20,35,52,54,59,62,61,-999,-999,-999,11,20,29,48,55,60,62,64,63,-999,-999,2,9,22,29,35,45,55,60,66,63,-999,-999,-999,7,29,47,51,57,61,65,64
50,140,-999,14,23,42,46,48,50,51,-999,-999,-999,10,36,43,50,-999,-999,-999,9,38,52,52,54,55,-999,-999,-999,-999,-999,1,20,37,40,41,41,44,43,-999,-999,18,39,43,48,52,-999,-999,24,40,45,51,-999,-999,-999,15,37,45,50,52,53,7,12,17,26,37,47,51,58,57,-999,2,7,16,38,46,53,55,54,-999,4,13,23,35,50,61,63,66,-999,-999,-999,1,21,43,55,60,63,1,7,16,44,49,53,60,61,58,-999,-999,-999,7,17,32,50,54,61,59,60,60,-999,1,10,14,24,30,45,51,59,60,63,62,-999,-999,1,7,40,51,59,61,61,59,60
50,150,-999,-999,25,43,47,50,51,53,-999,-999,-999,29,46,49,55,-999,-999,-999,-999,34,48,48,54,57,-999,-999,-999,-999,-999,-999,25,37,42,48,48,48,44,-999,-999,34,42,49,55,58,-999,-999,17,42,50,54,-999,-999,-999,17,40,51,56,58,59,2,7,16,25,33,49,52,57,58,6,10,19,25,42,53,59,58,58,-999,-999,11,24,35,50,61,62,60,-999,-999,1,15,33,55,61,64,67,2,7,15,32,44,52,58,58,57,-999,2,13,22,32,51,57,62,62,62,62,61,-999,-999,3,13,20,26,35,46,56,60,64,60,-999,-999,-999,1,34,51,53,56,60,60,60
60,0,-999,-999,-999,10,49,73,78,78,-999,-999,-999,-999,32,63,87,-999,-999,-999,-999,-999,76,80,84,89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,21,21,-999,-999,-999,45,77,87,93,-999,-999,-999,59,79,92,-999,-999,-999,-999,-999,16,66,79,87,-999,28,42,53,55,57,58,62,63,56,60,60,60,60,60,56,62,60,31,35,41,50,60,62,62,62,62,-999,-999,-999,40,55,63,65,66,67,-999,-999,30,49,58,59,60,59,60,-999,37,44,57,58,62,64,66,68,68,67,68,-999,3,16,32,37,45,54,57,62,64,64,64,-999,-999,-999,-999,46,55,55,60,63,64,65,-999,-999,-999,-999,-999,7,18,23,29,40,49,54,60,65,65,63,-999,-999,8,20,28,37,51,63,62,60,66,66,69,-999,6,27,38,49,52,66,61,65,74,65,66,24,43,41,49,50,61,67,68,72,-999,-999,49,56,56,60,65,66,66,-999,-999,-999,10,37,44,46,51,53,74,85,-999,-999
60,10,-999,-999,-999,-999,23,59,60,71,-999,-999,-999,-999,-999,61,72,-999,-999,-999,-999,-999,58,64,66,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,63,72,79,-999,-999,-999,63,75,81,-999,-999,-999,-999,-999,-999,35,63,71,-999,-999,25,39,49,53,58,64,64,48,52,56,61,62,61,61,63,64,8,26,42,46,51,61,64,65,64,-999,-999,-999,36,51,56,60,65,66,-999,-999,22,49,56,56,60,62,61,-999,29,41,52,56,58,64,66,72,72,71,71,-999,-999,5,24,32,42,54,59,65,68,70,69,-999,-999,-999,-999,44,52,58,64,69,67,68,-999,-999,-999,-999,-999,3,14,17,22,34,50,52,58,60,59,-999,-999,-999,-999,11,20,25,33,51,55,56,63,63,66,-999,-999,30,30,54,60,66,70,74,74,74,74,11,31,39,49,53,59,68,70,70,-999,-999,55,58,59,67,68,70,70,-999,-999,-999,-999,17,39,53,56,57,70,74,75,77
60,20,-999,-999,-999,-999,31,58,63,64,-999,-999,-999,-999,-999,39,67,-999,-999,-999,-999,-999,49,57,65,67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,61,69,76,-999,-999,-999,34,74,74,-999,-999,-999,-999,-999,-999,30,60,65,15,40,54,64,70,75,81,84,86,56,61,63,73,80,84,85,88,89,41,45,55,57,49,75,87,88,88,-999,-999,-999,49,67,81,84,90,90,-999,-999,27,55,69,76,76,81,80,-999,2,46,66,70,76,81,86,92,91,89,89,7,15,35,46,51,56,69,78,81,83,89,86,-999,-999,-999,-999,68,74,79,85,86,90,90,-999,-999,-999,-999,-999,1,8,14,21,32,46,56,60,63,61,-999,-999,-999,-999,-999,5,10,22,34,46,51,60,61,63,-999,-999,9,29,49,66,78,89,98,103,104,105,-999,-999,-999,-999,16,78,92,96,99,-999,-999,-999,-999,-999,34,81,88,87,-999,-999,-999,-999,-999,-999,-999,3,39,78,90,96,101
60,30,-999,-999,-999,-999,37,41,47,63,-999,-999,-999,-999,-999,53,65,-999,-999,-999,-999,-999,43,53,60,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,56,62,68,-999,-999,-999,-999,53,66,-999,-999,-999,-999,-999,-999,51,60,61,6,22,34,41,44,52,53,61,62,-999,19,30,40,47,49,50,55,55,21,21,32,40,40,49,59,59,60,-999,-999,2,39,40,56,66,70,74,16,29,40,42,53,54,55,55,56,-999,-999,14,40,54,60,63,68,72,69,68,67,-999,8,22,27,37,45,57,62,64,68,69,64,-999,-999,12,15,51,56,58,58,56,59,58,-999,-999,-999,-999,-999,-999,-999,11,23,33,51,59,68,79,71,-999,-999,-999,-999,-999,-999,-999,7,22,29,40,62,65,65,-999,-999,-999,33,54,67,78,83,92,95,96,97,-999,-999,-999,-999,27,66,79,87,92,-999,-999,-999,-999,-999,7,60,76,76,-999,-999,-999,-999,-999,-999,-999,-999,26,67,80,87,92
60,40,-999,-999,-999,-999,29,51,60,64,-999,-999,-999,35,59,70,77,-999,-999,-999,-999,-999,43,60,60,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,59,67,70,-999,-999,-999,-999,57,66,-999,-999,-999,-999,-999,-999,52,60,84,-999,-999,-999,-999,-999,38,52,54,68,-999,-999,-999,-999,45,55,63,64,63,-999,-999,-999,-999,14,42,59,64,64,-999,-999,-999,-999,-999,14,49,61,62,-999,-999,-999,40,51,61,62,66,66,-999,-999,-999,-999,-999,28,52,63,69,68,70,68,-999,-999,-999,-999,27,42,51,63,69,70,80,76,-999,-999,-999,-999,-999,-999,44,60,62,63,64,-999,-999,-999,-999,-999,-999,-999,-999,11,24,53,69,75,82,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,19,43,63,65,-999,-999,-999,20,41,61,70,73,81,82,81,82,-999,-999,-999,-999,64,61,71,77,80,-999,-999,-999,-999,-999,-999,47,55,55,-999,-999,-999,-999,-999,-999,-999,21,38,59,70,74,76
60,50,-999,-999,-999,-999,43,54,65,68,-999,-999,-999,-999,29,68,75,-999,-999,-999,-999,-999,59,59,63,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,23,58,69,73,-999,-999,-999,-999,66,71,-999,-999,-999,-999,-999,11,58,63,71,-999,-999,-999,-999,-999,38,54,61,64,-999,-999,-999,11,51,57,60,65,68,-999,-999,-999,-999,28,51,67,67,66,-999,-999,-999,-999,-999,22,60,65,67,-999,-999,-999,45,59,61,68,74,70,-999,-999,-999,-999,-999,14,56,66,67,67,65,65,-999,-999,-999,-999,7,41,50,61,66,71,73,70,-999,-999,-999,-999,-999,-999,45,59,65,70,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,42,67,73,80,89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,54,66,-999,-999,-999,32,43,53,58,66,72,72,71,72,-999,-999,-999,5,27,55,64,68,67,-999,-999,-999,-999,-999,30,59,61,64,-999,-999,-999,-999,-999,-999,-999,18,46,60,68,70,72
60,60,-999,-999,-999,-999,27,54,61,62,-999,-999,-999,-999,-999,58,64,-999,-999,-999,-999,-999,45,47,59,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,-999,49,57,62,65,-999,-999,-999,-999,57,63,-999,-999,-999,-999,-999,8,56,64,63,-999,-999,-999,-999,-999,50,70,73,78,-999,-999,-999,26,70,71,72,77,78,-999,-999,-999,-999,41,57,70,75,75,-999,-999,-999,-999,-999,54,70,72,73,-999,-999,-999,35,62,70,70,74,72,-999,-999,-999,-999,-999,-999,55,68,71,70,70,70,-999,-999,-999,-999,32,57,62,70,75,76,82,83,-999,-999,-999,-999,-999,6,55,66,71,73,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,69,81,87,93,94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,58,81,81,-999,-999,-999,25,46,58,64,68,73,75,74,75,-999,-999,-999,13,37,59,67,71,77,-999,-999,-999,-999,-999,61,66,69,70,-999,-999,-999,-999,-999,-999,-999,38,56,70,77,81,82
60,70,-999,-999,-999,-999,14,44,50,53,-999,-999,-999,-999,21,52,58,-999,-999,-999,-999,-999,-999,9,33,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,42,49,55,-999,-999,-999,-999,39,49,-999,-999,-999,-999,-999,-999,40,46,48,-999,-999,-999,-999,-999,-999,63,74,84,-999,-999,-999,-999,-999,64,76,78,89,-999,-999,-999,-999,-999,57,89,93,96,-999,-999,-999,-999,-999,-999,25,61,72,-999,-999,-999,23,65,83,89,94,97,-999,-999,-999,-999,-999,-999,-999,18,72,85,85,86,-999,-999,-999,-999,11,47,70,80,91,98,105,105,-999,-999,-999,-999,-999,-999,45,42,95,100,105,-999,-999,-999,-999,-999,-999,-999,-999,28,58,64,74,80,83,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,59,67,72,75,-999,-999,-999,20,39,52,57,63,68,70,70,70,-999,-999,-999,-999,14,51,60,64,69,-999,-999,-999,-999,-999,47,56,57,61,-999,-999,-999,-999,-999,-999,-999,-999,30,58,65,69,73
60,80,-999,-999,-999,43,51,57,59,59,-999,-999,-999,-999,27,62,62,-999,-999,-999,-999,-999,42,50,54,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10,11,-999,-999,-999,41,54,58,61,-999,-999,-999,-999,52,58,-999,-999,-999,-999,-999,5,51,55,55,-999,-999,11,31,45,50,53,62,64,-999,-999,17,37,55,58,60,62,63,-999,-999,21,52,52,61,63,66,66,-999,-999,-999,11,53,59,62,66,69,-999,1,29,34,62,64,68,68,69,-999,-999,-999,8,34,56,63,65,67,69,68,68,-999,-999,12,17,33,52,61,66,69,72,71,71,-999,-999,-999,-999,41,59,59,62,76,67,70,-999,-999,-999,-999,-999,-999,-999,26,38,56,66,67,71,75,73,-999,-999,-999,-999,-999,-999,-999,39,46,51,56,67,71,71,-999,-999,-999,40,52,60,70,74,77,76,76,76,-999,-999,-999,-999,22,59,68,69,74,-999,-999,-999,-999,-999,16,61,66,68,-999,-999,-999,-999,-999,-999,-999,44,47,64,-999,70,72
