Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),
1/16/2015,2015,1,16,,-25.6,,-29.5,,-27.6,,45.6,,0,,,M,,M,,M,,,,M,,
1/17/2015,2015,1,17,,-27.1,,-28.8,,-28,,46,,0,,,M,,M,,M,,,,M,,
1/18/2015,2015,1,18,,-22.9,,-28.1,,-25.5,,43.5,,0,,,M,,M,,M,,,,M,,
1/19/2015,2015,1,19,,-26.3,,-30.4,,-28.4,,46.4,,0,,,M,,M,,M,,,,M,,
1/20/2015,2015,1,20,,-25.8,,-30.3,,-28.1,,46.1,,0,,,M,,M,,M,,,,M,,
1/21/2015,2015,1,21,,-30,,-33.8,,-31.9,,49.9,,0,,,M,,M,,M,,,,M,,
1/22/2015,2015,1,22,,-31.1,,-33.3,,-32.2,,50.2,,0,,,M,,M,,M,,,,M,,
1/23/2015,2015,1,23,,-30.7,,-33.3,,-32,,50,,0,,,M,,M,,M,,,,M,,
1/24/2015,2015,1,24,,-30.9,,-33.5,,-32.2,,50.2,,0,,,M,,M,,M,,,,M,,
1/25/2015,2015,1,25,,-31.7,,-33.3,,-32.5,,50.5,,0,,,M,,M,,M,,,,M,,
1/26/2015,2015,1,26,,-31.9,,-35.3,,-33.6,,51.6,,0,,,M,,M,,M,,,,M,,
1/27/2015,2015,1,27,,-28.2,,-33.7,,-31,,49,,0,,,M,,M,,M,,,,M,,
1/28/2015,2015,1,28,,-27.2,,-32.1,,-29.7,,47.7,,0,,,M,,M,,M,,,,M,,
1/29/2015,2015,1,29,,-20.8,,-28.9,,-24.9,,42.9,,0,,,M,,M,,M,,,,M,,
1/30/2015,2015,1,30,,-21.3,,-26.4,,-23.9,,41.9,,0,,,M,,M,,M,,,,M,,
1/31/2015,2015,1,31,,-26.1,,-30,,-28.1,,46.1,,0,,,M,,M,,M,,,,M,,
2/1/2015,2015,2,1,,-26.9,,-29.4,,-28.2,,46.2,,0,,,M,,M,,M,,,,M,,
2/2/2015,2015,2,2,,-23.7,,-28,,-25.9,,43.9,,0,,,M,,M,,M,,,,M,,
2/3/2015,2015,2,3,,-20.3,,-29.9,,-25.1,,43.1,,0,,,M,,M,,M,,,,M,,
2/4/2015,2015,2,4,,-26.2,,-31.2,,-28.7,,46.7,,0,,,M,,M,,M,,,,M,,
